entity_name,year,quarter,subquestion,worker_category,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,1.0,1.0,1.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,5.0,5.0,5.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,6.0,6.0,6.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Clerical Occupations,1006.0,1005.0,1004.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Elementary Occupations,57.0,57.0,57.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Managers,1875.0,1870.0,1855.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Operative Workers,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Professional,3144.0,3131.0,3105.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment,10099.0,10042.0,9981.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,4017.0,3979.0,3960.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,1006.0,1005.0,1004.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,57.0,57.0,57.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,1874.0,1869.0,1854.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,3139.0,3126.0,3100.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,10093.0,10036.0,9975.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,4017.0,3979.0,3960.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,1.0,1.0,1.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,5.0,5.0,5.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,6.0,6.0,6.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,1006.0,1005.0,1004.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,57.0,57.0,57.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,1875.0,1870.0,1855.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,3144.0,3131.0,3105.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,10099.0,10042.0,9981.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
RHB BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,4017.0,3979.0,3960.0,,,,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,Clerical Occupations,,,,,,,1006.0,1005.0,1004.0,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,Elementary Occupations,,,,,,,57.0,57.0,57.0,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,Managers,,,,,,,1874.0,1869.0,1854.0,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,Operative Workers,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,Professional,,,,,,,3139.0,3126.0,3100.0,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,TOTAL Malaysian,,,,,,,10093.0,10036.0,9975.0,,,
RHB BANK BERHAD,2025,Quarter 3,A. Malaysian,Technicians & Associate Professionals,,,,,,,4017.0,3979.0,3960.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,,,,1.0,1.0,1.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,,,,5.0,5.0,5.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,,,,6.0,6.0,6.0,,,
RHB BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Clerical Occupations,,,,,,,1006.0,1005.0,1004.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Elementary Occupations,,,,,,,57.0,57.0,57.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Managers,,,,,,,1875.0,1870.0,1855.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Operative Workers,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Professional,,,,,,,3144.0,3131.0,3105.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment,,,,,,,10099.0,10042.0,9981.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,,,,0.0,0.0,0.0,,,
RHB BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,,,,4017.0,3979.0,3960.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,121.0,111.0,112.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,121.0,111.0,112.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,29.0,29.0,28.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,29.0,29.0,28.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,55.0,56.0,56.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,55.0,56.0,56.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,407.0,460.0,464.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,407.0,460.0,464.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,1171.0,1175.0,1178.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,1171.0,1175.0,1178.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,559.0,519.0,518.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,559.0,519.0,518.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,121.0,111.0,112.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,121.0,111.0,112.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,29.0,29.0,28.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,29.0,29.0,28.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,55.0,56.0,56.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,55.0,56.0,56.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,407.0,460.0,464.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,407.0,460.0,464.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,1171.0,1175.0,1178.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,1171.0,1175.0,1178.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,559.0,519.0,518.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,559.0,519.0,518.0,,,,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,Clerical Occupations,,,,,,,121.0,111.0,112.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,Elementary Occupations,,,,,,,29.0,29.0,28.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,Managers,,,,,,,55.0,56.0,56.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,Operative Workers,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,Professional,,,,,,,407.0,460.0,464.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,TOTAL Malaysian,,,,,,,1171.0,1175.0,1178.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,A. Malaysian,Technicians & Associate Professionals,,,,,,,559.0,519.0,518.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Clerical Occupations,,,,,,,121.0,111.0,112.0,,,
SMALL MEDIUM ENTERPRISE DEVELOPMENT BANK MALAYSIA BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Elementary Occupations,,,,,,,29.0,29.0,28.0,,,
